state,county,subtype,category
minnesota,lake,all,county_by_farmsize
minnesota,lake,other,county_by_farmsize
minnesota,lake of the woods,other,county_by_farmsize
minnesota,lake of the woods,all,county_by_farmsize
minnesota,lake of the woods,beef,county_by_farmsize
minnesota,le sueur,other,county_by_farmsize
minnesota,le sueur,beef,county_by_farmsize
minnesota,le sueur,milk,county_by_farmsize
minnesota,lincoln,milk,county_by_farmsize
minnesota,lyon,milk,county_by_farmsize
minnesota,mahnomen,beef,county_by_farmsize
minnesota,mahnomen,milk,county_by_farmsize
minnesota,marshall,beef,county_by_farmsize
minnesota,marshall,other,county_by_farmsize
minnesota,marshall,all,county_by_farmsize
minnesota,martin,milk,county_by_farmsize
minnesota,martin,beef,county_by_farmsize
minnesota,mcleod,beef,county_by_farmsize
minnesota,mcleod,milk,county_by_farmsize
minnesota,meeker,beef,county_by_farmsize
minnesota,mille lacs,beef,county_by_farmsize
minnesota,mille lacs,milk,county_by_farmsize
minnesota,mille lacs,all,county_by_farmsize
minnesota,mille lacs,other,county_by_farmsize
minnesota,mower,milk,county_by_farmsize
minnesota,mower,beef,county_by_farmsize
minnesota,murray,beef,county_by_farmsize
minnesota,murray,milk,county_by_farmsize
minnesota,nicollet,other,county_by_farmsize
minnesota,nicollet,beef,county_by_farmsize
minnesota,nicollet,milk,county_by_farmsize
minnesota,nicollet,all,county_by_farmsize
minnesota,nobles,milk,county_by_farmsize
minnesota,nobles,beef,county_by_farmsize
minnesota,norman,other,county_by_farmsize
minnesota,norman,milk,county_by_farmsize
minnesota,olmsted,milk,county_by_farmsize
minnesota,olmsted,beef,county_by_farmsize
minnesota,otter tail,beef,county_by_farmsize
minnesota,pennington,beef,county_by_farmsize
minnesota,pine,beef,county_by_farmsize
minnesota,pine,milk,county_by_farmsize
minnesota,pine,other,county_by_farmsize
minnesota,pipestone,beef,county_by_farmsize
minnesota,polk,other,county_by_farmsize
minnesota,polk,milk,county_by_farmsize
minnesota,pope,beef,county_by_farmsize
minnesota,pope,other,county_by_farmsize
minnesota,pope,milk,county_by_farmsize
minnesota,redwood,milk,county_by_farmsize
minnesota,redwood,beef,county_by_farmsize
minnesota,renville,milk,county_by_farmsize
minnesota,renville,beef,county_by_farmsize
minnesota,rice,milk,county_by_farmsize
minnesota,rock,milk,county_by_farmsize
minnesota,roseau,beef,county_by_farmsize
minnesota,roseau,milk,county_by_farmsize
minnesota,roseau,other,county_by_farmsize
minnesota,scott,beef,county_by_farmsize
minnesota,sherburne,milk,county_by_farmsize
minnesota,sherburne,beef,county_by_farmsize
minnesota,sibley,milk,county_by_farmsize
minnesota,sibley,beef,county_by_farmsize
minnesota,st. louis,all,county_by_farmsize
minnesota,st. louis,milk,county_by_farmsize
minnesota,steele,other,county_by_farmsize
minnesota,steele,milk,county_by_farmsize
minnesota,steele,all,county_by_farmsize
minnesota,stevens,other,county_by_farmsize
minnesota,stevens,milk,county_by_farmsize
minnesota,stevens,beef,county_by_farmsize
minnesota,swift,beef,county_by_farmsize
minnesota,swift,other,county_by_farmsize
minnesota,swift,milk,county_by_farmsize
minnesota,traverse,all,county_by_farmsize
minnesota,traverse,other,county_by_farmsize
minnesota,traverse,beef,county_by_farmsize
minnesota,traverse,milk,county_by_farmsize
minnesota,wabasha,milk,county_by_farmsize
minnesota,wadena,beef,county_by_farmsize
minnesota,wadena,milk,county_by_farmsize
minnesota,wadena,all,county_by_farmsize
minnesota,waseca,milk,county_by_farmsize
minnesota,waseca,beef,county_by_farmsize
minnesota,washington,beef,county_by_farmsize
minnesota,washington,all,county_by_farmsize
minnesota,washington,milk,county_by_farmsize
minnesota,watonwan,all,county_by_farmsize
minnesota,watonwan,beef,county_by_farmsize
minnesota,watonwan,other,county_by_farmsize
minnesota,wilkin,other,county_by_farmsize
minnesota,wilkin,all,county_by_farmsize
minnesota,wilkin,beef,county_by_farmsize
minnesota,winona,beef,county_by_farmsize
minnesota,wright,milk,county_by_farmsize
minnesota,yellow medicine,beef,county_by_farmsize
minnesota,yellow medicine,milk,county_by_farmsize
mississippi,adams,beef,county_by_farmsize
mississippi,adams,all,county_by_farmsize
mississippi,alcorn,all,county_by_farmsize
mississippi,alcorn,other,county_by_farmsize
mississippi,amite,beef,county_by_farmsize
mississippi,amite,other,county_by_farmsize
mississippi,amite,milk,county_by_farmsize
mississippi,attala,beef,county_by_farmsize
mississippi,attala,milk,county_by_farmsize
mississippi,benton,beef,county_by_farmsize
mississippi,benton,other,county_by_farmsize
mississippi,benton,all,county_by_farmsize
mississippi,bolivar,beef,county_by_farmsize
mississippi,bolivar,other,county_by_farmsize
mississippi,bolivar,all,county_by_farmsize
mississippi,calhoun,other,county_by_farmsize
mississippi,carroll,beef,county_by_farmsize
mississippi,chickasaw,other,county_by_farmsize
mississippi,choctaw,other,county_by_farmsize
mississippi,choctaw,all,county_by_farmsize
mississippi,claiborne,all,county_by_farmsize
mississippi,claiborne,other,county_by_farmsize
mississippi,claiborne,beef,county_by_farmsize
mississippi,clarke,other,county_by_farmsize
mississippi,clarke,all,county_by_farmsize
mississippi,clarke,beef,county_by_farmsize
mississippi,coahoma,beef,county_by_farmsize
mississippi,coahoma,all,county_by_farmsize
mississippi,coahoma,other,county_by_farmsize
mississippi,copiah,beef,county_by_farmsize
mississippi,copiah,other,county_by_farmsize
mississippi,copiah,milk,county_by_farmsize
mississippi,covington,beef,county_by_farmsize
mississippi,de soto,all,county_by_farmsize
mississippi,de soto,beef,county_by_farmsize
mississippi,de soto,other,county_by_farmsize
mississippi,forrest,milk,county_by_farmsize
mississippi,forrest,other,county_by_farmsize
mississippi,forrest,beef,county_by_farmsize
mississippi,franklin,all,county_by_farmsize
mississippi,franklin,other,county_by_farmsize
mississippi,george,beef,county_by_farmsize
mississippi,george,all,county_by_farmsize
mississippi,george,other,county_by_farmsize
mississippi,greene,all,county_by_farmsize
mississippi,greene,other,county_by_farmsize
mississippi,grenada,other,county_by_farmsize
mississippi,grenada,beef,county_by_farmsize
mississippi,hancock,other,county_by_farmsize
mississippi,hancock,all,county_by_farmsize
mississippi,harrison,beef,county_by_farmsize
mississippi,harrison,other,county_by_farmsize
mississippi,harrison,milk,county_by_farmsize
mississippi,hinds,beef,county_by_farmsize
mississippi,holmes,other,county_by_farmsize
mississippi,humphreys,beef,county_by_farmsize
mississippi,humphreys,all,county_by_farmsize
mississippi,humphreys,other,county_by_farmsize
mississippi,issaquena,all,county_by_farmsize
mississippi,issaquena,other,county_by_farmsize
mississippi,itawamba,all,county_by_farmsize
mississippi,itawamba,other,county_by_farmsize
mississippi,jackson,all,county_by_farmsize
mississippi,jackson,beef,county_by_farmsize
mississippi,jasper,other,county_by_farmsize
mississippi,jasper,all,county_by_farmsize
mississippi,jefferson,beef,county_by_farmsize
mississippi,jefferson,all,county_by_farmsize
mississippi,jefferson,other,county_by_farmsize
mississippi,jones,all,county_by_farmsize
mississippi,jones,milk,county_by_farmsize
mississippi,jones,other,county_by_farmsize
mississippi,jones,beef,county_by_farmsize
mississippi,kemper,other,county_by_farmsize
mississippi,lafayette,other,county_by_farmsize
mississippi,lamar,other,county_by_farmsize
mississippi,lamar,beef,county_by_farmsize
mississippi,lamar,all,county_by_farmsize
mississippi,lauderdale,beef,county_by_farmsize
mississippi,lauderdale,all,county_by_farmsize
mississippi,lee,other,county_by_farmsize
mississippi,lee,all,county_by_farmsize
mississippi,leflore,beef,county_by_farmsize
mississippi,leflore,other,county_by_farmsize
mississippi,leflore,all,county_by_farmsize
mississippi,lincoln,other,county_by_farmsize
mississippi,lincoln,beef,county_by_farmsize
mississippi,madison,beef,county_by_farmsize
mississippi,madison,other,county_by_farmsize
mississippi,marion,beef,county_by_farmsize
mississippi,marion,milk,county_by_farmsize
mississippi,marion,other,county_by_farmsize
mississippi,marshall,beef,county_by_farmsize
mississippi,marshall,other,county_by_farmsize
mississippi,monroe,beef,county_by_farmsize
mississippi,monroe,other,county_by_farmsize
mississippi,monroe,milk,county_by_farmsize
mississippi,montgomery,beef,county_by_farmsize
mississippi,montgomery,all,county_by_farmsize
mississippi,montgomery,other,county_by_farmsize
mississippi,neshoba,beef,county_by_farmsize
mississippi,neshoba,other,county_by_farmsize
mississippi,newton,beef,county_by_farmsize
mississippi,newton,other,county_by_farmsize
mississippi,noxubee,milk,county_by_farmsize
mississippi,noxubee,beef,county_by_farmsize
mississippi,oktibbeha,other,county_by_farmsize
mississippi,oktibbeha,beef,county_by_farmsize
mississippi,oktibbeha,milk,county_by_farmsize
mississippi,panola,other,county_by_farmsize
mississippi,panola,all,county_by_farmsize
mississippi,perry,beef,county_by_farmsize
mississippi,perry,all,county_by_farmsize
mississippi,pike,all,county_by_farmsize
mississippi,pike,beef,county_by_farmsize
mississippi,pike,other,county_by_farmsize
mississippi,pike,milk,county_by_farmsize
mississippi,pontotoc,other,county_by_farmsize
mississippi,quitman,beef,county_by_farmsize
mississippi,quitman,all,county_by_farmsize
mississippi,rankin,other,county_by_farmsize
mississippi,rankin,beef,county_by_farmsize
mississippi,sharkey,other,county_by_farmsize
mississippi,sharkey,all,county_by_farmsize
mississippi,sharkey,beef,county_by_farmsize
mississippi,stone,beef,county_by_farmsize
mississippi,sunflower,beef,county_by_farmsize
mississippi,sunflower,all,county_by_farmsize
mississippi,sunflower,other,county_by_farmsize
mississippi,tallahatchie,all,county_by_farmsize
mississippi,tallahatchie,beef,county_by_farmsize
mississippi,tallahatchie,other,county_by_farmsize
mississippi,tate,other,county_by_farmsize
mississippi,tate,milk,county_by_farmsize
mississippi,tippah,all,county_by_farmsize
mississippi,tippah,other,county_by_farmsize
mississippi,tishomingo,beef,county_by_farmsize
mississippi,tishomingo,all,county_by_farmsize
mississippi,tishomingo,other,county_by_farmsize
mississippi,tunica,other,county_by_farmsize
mississippi,tunica,beef,county_by_farmsize
mississippi,tunica,all,county_by_farmsize
mississippi,union,beef,county_by_farmsize
mississippi,union,all,county_by_farmsize
mississippi,union,other,county_by_farmsize
mississippi,walthall,beef,county_by_farmsize
mississippi,walthall,other,county_by_farmsize
mississippi,warren,all,county_by_farmsize
mississippi,warren,other,county_by_farmsize
mississippi,warren,beef,county_by_farmsize
mississippi,washington,other,county_by_farmsize
mississippi,washington,beef,county_by_farmsize
mississippi,washington,all,county_by_farmsize
mississippi,wayne,other,county_by_farmsize
mississippi,wayne,all,county_by_farmsize
mississippi,webster,other,county_by_farmsize
mississippi,webster,all,county_by_farmsize
mississippi,webster,beef,county_by_farmsize
mississippi,wilkinson,beef,county_by_farmsize
mississippi,yalobusha,all,county_by_farmsize
mississippi,yazoo,beef,county_by_farmsize
mississippi,yazoo,other,county_by_farmsize
missouri,adair,beef,county_by_farmsize
missouri,andrew,all,county_by_farmsize
missouri,andrew,other,county_by_farmsize
missouri,atchison,other,county_by_farmsize
missouri,atchison,all,county_by_farmsize
missouri,audrain,milk,county_by_farmsize
missouri,audrain,beef,county_by_farmsize
missouri,barry,milk,county_by_farmsize
missouri,barton,beef,county_by_farmsize
missouri,barton,milk,county_by_farmsize
missouri,bates,milk,county_by_farmsize
missouri,benton,milk,county_by_farmsize
missouri,benton,other,county_by_farmsize
missouri,bollinger,milk,county_by_farmsize
missouri,bollinger,other,county_by_farmsize
missouri,bollinger,all,county_by_farmsize
missouri,boone,other,county_by_farmsize
missouri,boone,beef,county_by_farmsize
missouri,boone,milk,county_by_farmsize
missouri,butler,beef,county_by_farmsize
missouri,butler,milk,county_by_farmsize
missouri,caldwell,other,county_by_farmsize
missouri,callaway,beef,county_by_farmsize
missouri,callaway,milk,county_by_farmsize
missouri,camden,beef,county_by_farmsize
missouri,camden,milk,county_by_farmsize
missouri,cape girardeau,milk,county_by_farmsize
missouri,carroll,milk,county_by_farmsize
missouri,carroll,other,county_by_farmsize
missouri,cass,milk,county_by_farmsize
missouri,cedar,milk,county_by_farmsize
missouri,chariton,beef,county_by_farmsize
missouri,christian,milk,county_by_farmsize
missouri,clark,milk,county_by_farmsize
missouri,clark,beef,county_by_farmsize
missouri,clay,beef,county_by_farmsize
missouri,clinton,milk,county_by_farmsize
missouri,clinton,beef,county_by_farmsize
missouri,cole,milk,county_by_farmsize
missouri,cole,other,county_by_farmsize
missouri,cole,all,county_by_farmsize
missouri,crawford,beef,county_by_farmsize
missouri,crawford,other,county_by_farmsize
missouri,dade,milk,county_by_farmsize
missouri,dallas,milk,county_by_farmsize
missouri,daviess,beef,county_by_farmsize
missouri,daviess,milk,county_by_farmsize
missouri,dent,milk,county_by_farmsize
missouri,douglas,milk,county_by_farmsize
missouri,dunklin,beef,county_by_farmsize
missouri,franklin,other,county_by_farmsize
missouri,franklin,milk,county_by_farmsize
missouri,gasconade,milk,county_by_farmsize
missouri,gentry,milk,county_by_farmsize
missouri,greene,milk,county_by_farmsize
missouri,grundy,milk,county_by_farmsize
missouri,harrison,beef,county_by_farmsize
missouri,hickory,beef,county_by_farmsize
missouri,hickory,other,county_by_farmsize
missouri,hickory,milk,county_by_farmsize
missouri,holt,milk,county_by_farmsize
missouri,holt,other,county_by_farmsize
missouri,holt,all,county_by_farmsize
missouri,holt,beef,county_by_farmsize
missouri,howard,beef,county_by_farmsize
missouri,howard,milk,county_by_farmsize
missouri,howell,milk,county_by_farmsize
missouri,iron,beef,county_by_farmsize
missouri,iron,milk,county_by_farmsize
missouri,jackson,milk,county_by_farmsize
missouri,jackson,other,county_by_farmsize
missouri,jackson,beef,county_by_farmsize
missouri,jasper,milk,county_by_farmsize
missouri,jefferson,milk,county_by_farmsize
missouri,johnson,beef,county_by_farmsize
missouri,johnson,milk,county_by_farmsize
missouri,knox,beef,county_by_farmsize
missouri,knox,other,county_by_farmsize
missouri,knox,milk,county_by_farmsize
missouri,lafayette,milk,county_by_farmsize
missouri,lafayette,beef,county_by_farmsize
missouri,lawrence,milk,county_by_farmsize
missouri,lewis,beef,county_by_farmsize
missouri,lewis,all,county_by_farmsize
missouri,lewis,milk,county_by_farmsize
missouri,lincoln,milk,county_by_farmsize
missouri,lincoln,other,county_by_farmsize
missouri,livingston,other,county_by_farmsize
missouri,livingston,beef,county_by_farmsize
missouri,livingston,milk,county_by_farmsize
missouri,livingston,all,county_by_farmsize
missouri,macon,milk,county_by_farmsize
missouri,madison,milk,county_by_farmsize
missouri,maries,beef,county_by_farmsize
missouri,maries,milk,county_by_farmsize
missouri,marion,beef,county_by_farmsize
missouri,marion,other,county_by_farmsize
missouri,mcdonald,milk,county_by_farmsize
missouri,miller,milk,county_by_farmsize
missouri,mississippi,milk,county_by_farmsize
missouri,mississippi,beef,county_by_farmsize
missouri,mississippi,other,county_by_farmsize
missouri,mississippi,all,county_by_farmsize
missouri,moniteau,other,county_by_farmsize
missouri,moniteau,milk,county_by_farmsize
missouri,monroe,beef,county_by_farmsize
missouri,monroe,milk,county_by_farmsize
missouri,montgomery,beef,county_by_farmsize
missouri,montgomery,other,county_by_farmsize
missouri,montgomery,all,county_by_farmsize
missouri,morgan,milk,county_by_farmsize
missouri,morgan,other,county_by_farmsize
missouri,new madrid,all,county_by_farmsize
missouri,new madrid,other,county_by_farmsize
missouri,new madrid,beef,county_by_farmsize
missouri,newton,milk,county_by_farmsize
missouri,nodaway,beef,county_by_farmsize
missouri,nodaway,milk,county_by_farmsize
missouri,oregon,milk,county_by_farmsize
missouri,osage,beef,county_by_farmsize
missouri,osage,milk,county_by_farmsize
